10.679034981876612	0
11.724714655429125	1
12.785080820322037	2
21.871158853173256	3
22.87941100075841	4
23.890865966677666	5
24.894895032048225	6
25.93503799289465	7
26.94480773061514	8
27.94239204376936	9
28.950790874660015	10
29.954856727272272	11
30.963423661887646	12
31.960674095898867	13
32.9690370708704	14
33.97186193615198	15
34.98063189908862	16
35.98895808681846	17
36.997264716774225	18
42.02478006482124	19
43.028808664530516	20
44.02091167867184	21
45.02449603751302	22
46.0226908326149	23
47.04327695071697	24
48.046769108623266	25
49.066910054534674	26
54.08418411388993	27
55.089584086090326	28
56.08172295615077	29
57.08458507433534	30
58.08189092203975	31
59.08573465421796	32
60.07737386971712	33
61.080866027623415	34
62.095969915390015	35
63.10035102069378	36
64.09252667799592	37
65.09542604908347	38
66.09512167051435	39
67.10381805896759	40
68.1011788547039	41
69.10946778953075	42
70.11260790750384	43
71.12128473818302	44
72.11853610351682	45
73.12686182558537	46
74.12757584825158	47
75.1314559020102	48
76.12311374396086	49
77.12660590186715	50
86.1443281173706	51
87.14841306209564	52
88.14064506441355	53
89.14419170469046	54
90.14201676473022	55
91.14595269784331	56
92.1382587403059	57
93.14113995060325	58
94.13822367787361	59
95.14147508889437	60
96.13363305106759	61
97.13719878345728	62
102.14660177007318	63
103.15220570191741	64
104.14389986544847	65
105.14691099524498	66
106.144939083606	67
107.14887594804168	68
108.1410520710051	69
109.14391372352839	70
110.15916569158435	71
111.16380570456386	72
112.15531593188643	73
113.15891891717911	74
114.16257685050368	75
115.1667176745832	76
116.15885701030493	77
117.16240411624312	78
118.159803096205	79
119.16370177641511	80
120.15537871047854	81
121.15825898945332	82
130.16661070287228	83
131.17130706086755	84
132.1635008789599	85
133.16638208925724	86
134.2230257578194	87
135.24422189220786	88
136.24797388911247	89
137.26815208792686	90
138.27829202637076	91
139.29891493171453	92
140.30233304947615	93
141.32252894341946	94
142.33179902657866	95
143.35234789177775	96
144.35589499771595	97
145.37607366219163	98
146.39988169074059	99
