18.10993067920208	0
19.15548089891672	1
20.215827971696854	2
21.25850785523653	3
38.31692598760128	4
39.324639830738306	5
40.328649803996086	6
41.32082685828209	7
50.35114195197821	8
51.34439282119274	9
52.34795901924372	10
53.34020871669054	11
78.35985394194722	12
79.35471506789327	13
80.35766985267401	14
81.34930999949574	15
82.35885668545961	16
83.35099695250392	17
84.35395080596209	18
85.34560911357403	19
98.37361378595233	20
99.3678830564022	21
100.3715037368238	22
101.36321792379022	23
122.39202577620745	24
123.38514672592282	25
124.38861979171634	26
125.38011092692614	27
126.38963991776109	28
127.38207587972283	29
128.38495709002018	30
129.37696604058146	31
149.33270402252674	32
150.3611789084971	33
151.38204209506512	34
152.3856078274548	35
153.40593503788114	36
170.538819860667	37
171.55986884608865	38
172.55152575671673	39
173.5550919547677	40
194.6599050424993	41
195.68060198798776	42
196.67216669768095	43
197.67569610849023	44
201.62336295470595	45
202.66185700893402	46
203.65582965314388	47
204.65939585119486	48
205.6518690660596	49
230.72055308148265	50
231.72899009659886	51
232.73287108168006	52
233.7319548241794	53
234.73542788997293	54
235.7269381172955	55
236.73041071742773	56
253.82912810891867	57
254.84854681417346	58
255.84037089720368	59
256.8433256819844	60
277.0306710153818	61
278.24384393170476	62
279.24313209950924	63
280.2467718720436	64
281.2388548627496	65
290.3697327710688	66
291.3798177614808	67
292.382902931422	68
293.3751717209816	69
314.48915181681514	70
315.49486611038446	71
316.498673055321	72
317.49107176437974	73
318.5513820499182	74
319.54411370679736	75
320.5469758249819	76
321.5391146950424	77
338.6673708446324	78
339.6743997000158	79
340.67866997793317	80
341.67093876749277	81
362.8201438114047	82
363.8307470828295	83
364.8337568156421	84
365.836045704782	85
366.83935206383467	86
367.83082503825426	87
368.8342981040478	88
385.95421984791756	89
386.97454566136	90
387.96635204926133	91
388.969917781651	92
410.07339768111706	93
411.0927050933242	94
412.0845110155642	95
413.0881140008569	96
414.0941430814564	97
415.0980426929891	98
416.0902560688555	99
